Epoch,Reward,Gates passed
21056,-26,2
21057,258,6
21058,60,6
21059,-221,0
21060,-212,0
21061,-201,1
21062,-216,1
21063,469,9
21064,109,3
21065,142,3
21066,131,3
21067,36,2
21068,147,3
21069,205,4
21070,-38,1
21071,139,3
21072,47,2
21073,111,4
21074,106,4
21075,-51,5
21076,-187,0
21077,-140,0
21078,-141,0
21079,-131,0
21080,-130,0
21081,-133,0
21082,-132,0
21083,-143,0
21084,-135,0
21085,-133,0
21086,-154,0
21087,-149,0
21088,-153,0
21089,-164,0
21090,-144,1
21091,-208,1
21092,-135,0
21093,-144,0
21094,-160,0
21095,-158,0
21096,-139,0
21097,-145,0
21098,-165,0
21099,-172,0
21100,-127,0
21101,-129,1
21102,-27,1
21103,-127,1
21104,-127,1
21105,-128,1
21106,-27,1
21107,-29,1
21108,-129,0
21109,-127,1
21110,-126,0
21111,-127,1
21112,-28,1
21113,-127,1
21114,-126,0
21115,-27,1
21116,-30,1
21117,-27,1
21118,-28,1
21119,-128,0
21120,-127,0
21121,-132,0
21122,-130,0
21123,-33,1
21124,148,3
21125,-131,0
21126,147,3
21127,-2,2
21128,118,3
21129,44,2
21130,44,3
21131,-130,0
21132,146,3
21133,-127,1
21134,-129,0
21135,1414,18
21136,-28,1
21137,-31,1
21138,-27,1
21139,141,3
21140,-28,1
21141,-130,1
21142,141,3
21143,51,2
21144,-127,1
21145,-126,0
21146,-30,1
21147,-29,1
21148,-132,1
21149,-129,0
21150,-130,0
21151,-130,0
21152,50,2
21153,148,3
21154,-75,1
21155,141,3
21156,148,3
21157,51,2
21158,204,5
21159,-32,1
21160,-32,1
21161,153,3
21162,-133,0
21163,-130,0
21164,-123,0
21165,-127,1
21166,-127,1
21167,-127,1
21168,-127,0
21169,-138,0
21170,-162,0
21171,-162,0
21172,-148,0
21173,-202,0
21174,-214,1
21175,-189,0
21176,-142,0
21177,-146,0
21178,113,3
21179,46,2
21180,71,5
21181,-36,1
21182,-35,1
21183,-32,1
21184,-35,1
21185,-38,1
21186,-36,1
21187,1,3
21188,-209,0
21189,150,3
21190,150,3
21191,146,3
21192,-39,1
21193,-132,0
21194,-131,1
21195,96,3
21196,-30,1
21197,-30,1
21198,-15,2
21199,82,3
21200,-22,2
21201,-8,2
21202,45,2
21203,-234,0
21204,-138,1
21205,149,3
21206,85,3
21207,-155,1
21208,28,3
21209,57,3
21210,-34,1
21211,-36,1
21212,57,2
21213,154,3
21214,48,3
21215,129,3
21216,-37,1
21217,58,2
21218,57,2
21219,145,3
21220,139,3
21221,-177,0
21222,-202,0
21223,-36,1
21224,-189,0
21225,-194,0
21226,-30,1
21227,-35,1
21228,64,2
21229,-69,1
21230,-148,0
21231,-201,1
21232,-80,1
21233,-21,3
21234,-184,1
21235,-238,0
21236,-125,2
21237,15,3
21238,-194,0
21239,-182,0
21240,-179,0
21241,-197,0
21242,-194,0
21243,96,3
21244,-46,1
21245,47,3
21246,133,3
21247,81,3
21248,-198,0
21249,138,3
21250,137,3
21251,-128,1
21252,144,3
21253,709,11
21254,130,3
21255,142,3
21256,260,5
21257,-138,1
21258,-131,1
21259,-27,1
21260,-27,1
21261,214,4
21262,141,3
21263,140,3
21264,-135,0
21265,-179,0
21266,141,3
21267,123,3
21268,143,3
21269,-28,1
21270,-31,1
21271,143,3
21272,1419,17
21273,-72,1
21274,-65,1
21275,4,4
21276,-204,1
21277,-199,1
21278,-198,0
21279,129,3
21280,-185,0
21281,136,4
21282,102,3
21283,59,2
21284,-34,2
21285,1150,14
21286,486,8
21287,111,3
21288,147,3
21289,-35,1
21290,-211,0
21291,309,5
21292,-30,1
21293,-34,1
21294,-34,1
21295,155,3
21296,57,3
21297,-153,0
21298,158,3
21299,157,3
21300,-187,0
21301,-199,0
21302,213,4
21303,154,3
21304,152,3
21305,83,3
21306,-33,1
21307,974,12
21308,202,4
21309,-129,1
21310,127,3
21311,136,3
21312,-147,0
21313,-143,0
21314,-149,0
21315,299,5
21316,170,5
21317,155,5
21318,-100,1
21319,-30,1
21320,-127,0
21321,-127,0
21322,-127,0
21323,-170,0
21324,-235,0
21325,-130,0
21326,-130,0
21327,-133,0
21328,-131,0
21329,-136,0
21330,-135,0
21331,-142,0
21332,-126,0
21333,-131,0
21334,-142,0
21335,-130,0
21336,-138,0
21337,-152,0
21338,-137,0
21339,-132,0
21340,-28,1
21341,-34,1
21342,-36,1
21343,-189,0
21344,152,3
21345,157,3
21346,155,3
21347,-34,1
21348,-140,0
21349,-126,0
21350,-126,0
21351,-27,1
21352,-27,1
21353,-126,0
21354,-27,1
21355,57,3
21356,158,3
21357,55,3
21358,158,3
21359,-138,0
21360,-141,1
21361,-134,1
21362,143,3
21363,-127,0
21364,-126,0
21365,151,4
21366,-128,0
21367,-128,0
21368,-127,0
21369,139,3
21370,-128,1
21371,-128,1
21372,-126,0
21373,-129,0
21374,-136,0
21375,-149,0
21376,-160,0
21377,-159,0
21378,-9,5
21379,189,5
21380,-173,0
21381,79,3
21382,-166,1
21383,-85,3
21384,-155,1
21385,85,3
21386,56,2
21387,-11,4
21388,-154,1
21389,-147,1
21390,-140,1
21391,-135,0
21392,-149,1
21393,-144,1
21394,-147,1
21395,-147,1
21396,13,3
21397,-147,1
21398,54,3
21399,-127,0
21400,138,3
21401,140,3
21402,-32,1
21403,294,6
21404,58,3
21405,1048,14
21406,126,6
21407,39,3
21408,837,11
21409,20,3
21410,-34,1
21411,-32,1
21412,158,3
21413,157,3
21414,53,3
21415,145,3
21416,58,2
21417,158,3
21418,158,3
21419,-202,0
21420,78,3
21421,137,5
21422,-145,1
21423,-147,1
21424,-84,1
21425,-157,1
21426,107,3
21427,405,6
21428,107,3
21429,189,5
21430,55,3
21431,-33,1
21432,-33,1
21433,-27,1
21434,-27,1
21435,-34,1
21436,-34,1
21437,-145,1
21438,-146,1
21439,-147,1
21440,-168,0
21441,-179,0
21442,-162,0
21443,-76,1
21444,143,3
21445,-30,1
21446,138,3
21447,-34,1
21448,146,3
21449,142,3
21450,387,6
21451,-35,1
21452,-145,2
21453,-185,0
21454,54,3
21455,247,5
21456,-199,0
21457,-124,2
21458,123,3
21459,-183,0
21460,-169,0
21461,-140,1
21462,-35,1
21463,-156,0
21464,-182,0
21465,-171,0
21466,178,5
21467,-32,1
21468,-127,1
21469,135,3
21470,-164,0
21471,-153,0
21472,-168,0
21473,-167,0
21474,-170,0
21475,-149,0
21476,-147,0
21477,-139,0
21478,-143,0
21479,-145,0
21480,197,5
21481,-207,1
21482,-161,1
21483,-86,1
21484,222,4
21485,-71,3
21486,-189,0
21487,-190,0
21488,-174,0
21489,-215,0
21490,-194,0
21491,199,5
21492,-82,3
21493,-43,2
21494,184,5
21495,-206,0
21496,-183,0
21497,11,3
21498,-126,0
21499,-128,0
21500,-155,0
21501,929,12
21502,1207,15
21503,902,12
21504,214,4
21505,138,3
21506,121,4
21507,-175,0
21508,-178,0
21509,-220,0
21510,-163,0
21511,143,3
21512,-117,1
21513,-149,1
21514,28,5
21515,62,4
21516,-148,0
21517,-130,0
21518,-127,0
21519,-130,0
21520,-127,0
21521,-129,0
21522,-129,0
21523,-132,0
21524,-135,0
21525,-128,0
21526,-134,0
21527,-129,0
21528,-128,0
21529,-142,0
21530,-154,0
21531,747,14
21532,-2,4
21533,-197,0
21534,-183,0
21535,25,3
21536,144,3
21537,55,6
21538,115,4
21539,97,3
21540,886,12
21541,-125,3
21542,39,3
21543,-222,1
21544,11,4
21545,216,4
21546,-76,2
21547,-90,1
21548,-180,2
21549,-206,0
21550,-205,1
21551,143,3
21552,241,4
21553,-74,1
21554,150,3
21555,-174,0
21556,-159,0
21557,-148,0
21558,-159,0
21559,-166,0
21560,54,3
21561,134,3
21562,71,3
21563,112,3
21564,-164,0
21565,-180,0
21566,-200,0
21567,-171,0
21568,-175,0
21569,-175,0
21570,-131,0
21571,133,3
21572,56,2
21573,50,2
21574,129,3
21575,41,2
21576,138,3
21577,47,3
21578,0,2
21579,106,3
21580,50,2
21581,126,3
21582,155,3
21583,-125,0
21584,-28,1
21585,68,2
21586,211,4
21587,157,3
21588,-30,1
21589,-30,1
21590,-30,1
21591,-30,1
21592,116,3
21593,-129,3
21594,254,5
21595,-59,1
21596,-144,0
21597,484,7
21598,-10,3
21599,18,3
21600,19,3
21601,102,3
21602,51,2
21603,102,3
21604,-15,3
21605,57,3
21606,-147,0
21607,-159,0
21608,-169,0
21609,-180,0
21610,-226,2
21611,111,4
21612,-10,3
21613,69,3
21614,105,3
21615,-185,0
21616,-208,0
21617,-209,0
21618,-173,0
21619,-172,0
21620,-175,0
21621,-174,0
21622,-175,0
21623,-163,0
21624,-177,0
21625,-199,2
21626,-187,1
21627,40,3
21628,-43,3
21629,-15,3
21630,47,3
21631,86,3
21632,-215,0
21633,76,3
21634,65,3
21635,143,3
21636,273,5
21637,-182,0
21638,-145,0
21639,-168,0
21640,-180,0
21641,115,3
21642,54,4
21643,-241,1
21644,-78,1
21645,-192,0
21646,131,3
21647,-181,0
21648,-74,5
21649,-181,0
21650,-173,0
21651,-170,0
21652,-173,0
21653,-219,0
21654,-169,0
21655,-171,0
21656,-175,0
21657,-169,0
21658,-135,0
21659,-147,0
21660,-163,0
21661,-145,0
21662,-150,0
21663,-148,0
21664,-37,1
21665,144,3
21666,-133,0
21667,-32,1
21668,-30,1
21669,-30,1
21670,-32,1
21671,-31,1
21672,-30,1
21673,-32,1
21674,-32,1
21675,-33,1
21676,-32,1
21677,-36,1
21678,-34,1
21679,40,2
21680,-34,1
21681,-33,1
21682,-27,1
21683,-34,2
21684,-34,1
21685,-35,1
21686,145,3
21687,-128,0
21688,-30,1
21689,217,4
21690,-150,0
21691,138,3
21692,-160,0
21693,-157,0
21694,-167,0
21695,-167,0
21696,-174,0
21697,-143,0
21698,-165,0
21699,-144,0
21700,156,3
21701,53,3
21702,-150,0
21703,-150,0
21704,-136,0
21705,-137,0
21706,157,3
21707,-30,1
21708,152,3
21709,-144,0
21710,-153,0
21711,-226,1
21712,-156,0
21713,-156,0
21714,139,3
21715,142,3
21716,-177,0
21717,-157,0
21718,-176,0
21719,-175,0
21720,-178,1
21721,-177,0
21722,-169,0
21723,-171,0
21724,-169,0
21725,-175,0
21726,-174,0
21727,-178,0
21728,-175,0
21729,-175,0
21730,-173,0
21731,-175,0
21732,-224,1
21733,-80,1
21734,213,4
21735,-80,1
21736,146,3
21737,144,3
21738,145,3
21739,-175,0
21740,-149,0
21741,-175,0
21742,-175,0
21743,-213,0
21744,-147,1
21745,-140,1
21746,-233,0
21747,64,3
21748,-175,0
21749,-223,0
21750,-175,0
21751,-175,0
21752,-174,0
21753,-174,0
21754,-175,0
21755,131,3
21756,146,3
21757,-178,0
21758,-172,0
21759,-175,0
21760,-173,0
21761,-177,0
21762,-170,0
21763,-175,0
21764,-167,0
21765,-137,0
21766,-137,0
21767,-28,1
21768,-28,1
21769,149,3
21770,-130,0
21771,-172,0
21772,-167,0
21773,-171,0
21774,-166,0
21775,-170,0
21776,-167,0
21777,-218,1
21778,-200,0
21779,221,5
21780,116,3
21781,42,3
21782,-30,1
21783,65,2
21784,51,2
21785,137,3
21786,146,3
21787,-75,1
21788,47,3
21789,-35,1
21790,-36,1
21791,-37,1
21792,-36,1
21793,-35,1
21794,83,3
21795,-149,0
21796,-133,1
21797,66,2
21798,-32,1
21799,-126,0
21800,-30,1
21801,-130,0
21802,-141,0
21803,-37,1
21804,-156,0
21805,-77,1
21806,51,3
21807,-124,0
21808,52,3
21809,231,4
21810,149,3
21811,131,4
21812,226,4
21813,47,2
21814,-30,1
21815,-30,1
21816,146,3
21817,-33,1
21818,147,3
21819,143,3
21820,150,3
21821,146,3
21822,135,3
21823,-82,1
21824,30,2
21825,223,4
21826,222,4
21827,131,3
21828,145,3
21829,54,2
21830,143,3
21831,-8,3
21832,-175,1
21833,221,4
21834,226,4
21835,130,3
21836,201,4
21837,208,4
21838,224,4
21839,131,3
21840,51,3
21841,60,2
21842,-31,1
21843,147,3
21844,111,3
21845,-199,0
21846,-238,0
21847,9,2
21848,56,3
21849,97,3
21850,233,5
21851,179,4
21852,133,3
21853,-240,0
21854,-175,0
21855,98,3
21856,147,3
21857,-145,2
21858,78,3
21859,126,3
21860,223,4
21861,225,4
21862,137,3
21863,-30,1
21864,-31,1
21865,146,3
21866,53,2
21867,-27,1
21868,-31,1
21869,-31,1
21870,-32,1
21871,-27,1
21872,-31,1
21873,144,3
21874,138,3
21875,146,3
21876,-129,0
21877,-31,1
21878,149,3
21879,-166,0
21880,-173,0
21881,-174,0
21882,-179,0
21883,-34,2
21884,-132,0
21885,-30,1
21886,-30,1
21887,8,3
21888,74,3
21889,-135,1
21890,-32,1
21891,-30,1
21892,-33,1
21893,127,3
21894,147,3
21895,148,3
21896,51,3
21897,138,3
21898,113,3
21899,127,4
21900,-235,0
21901,-70,2
21902,76,3
21903,118,3
21904,34,2
21905,148,3
21906,150,3
21907,152,3
21908,46,3
21909,-203,1
21910,-207,0
21911,-185,0
21912,-73,1
21913,-166,0
21914,-146,0
21915,-84,1
21916,-107,2
21917,-211,1
21918,-217,1
21919,-200,0
21920,-169,0
21921,-138,0
21922,-146,0
21923,-144,0
21924,-150,0
21925,-157,1
21926,-115,1
21927,-173,0
21928,-172,0
21929,-224,1
21930,-78,1
21931,-79,1
21932,-203,1
21933,-213,0
21934,-170,0
21935,157,4
21936,63,3
21937,40,3
21938,59,3
21939,-59,2
21940,-184,2
21941,-227,1
21942,-213,1
21943,181,4
21944,-248,0
21945,-210,0
21946,-182,2
21947,-22,4
21948,-175,0
21949,-175,0
21950,-173,0
21951,-175,0
21952,-175,0
21953,-143,1
21954,-187,0
21955,-172,0
21956,-176,1
21957,-183,0
21958,-167,0
21959,-109,1
21960,-174,0
21961,-172,0
21962,-199,0
21963,-175,0
21964,-175,0
21965,-175,0
21966,-174,0
21967,-174,0
21968,-175,0
21969,-173,0
21970,-175,0
21971,-175,0
21972,-131,1
21973,-31,1
21974,-175,0
21975,-175,0
21976,-173,0
21977,-174,0
21978,-175,0
21979,-174,0
21980,-173,0
21981,-167,0
21982,-27,1
21983,-125,0
21984,-27,1
21985,-128,0
21986,-172,0
21987,-174,0
21988,-168,0
21989,-30,1
21990,-28,1
21991,41,2
21992,-129,0
21993,-140,0
21994,-135,0
21995,-131,0
21996,-148,0
21997,-135,0
21998,-136,0
21999,-127,0
22000,-125,0
22001,-135,0
22002,-137,0
22003,-136,0
22004,-139,0
22005,-138,0
22006,-141,0
22007,25,3
22008,-139,0
22009,-139,0
22010,-28,1
22011,-38,1
22012,-28,1
22013,-126,0
22014,-124,0
22015,-139,0
22016,-134,0
22017,-131,0
22018,-136,0
22019,-133,0
22020,-135,0
22021,-132,0
22022,-135,0
22023,-135,0
22024,-145,2
22025,-207,1
22026,-101,3
22027,-137,1
22028,-126,0
22029,-144,0
22030,-105,2
22031,-77,1
22032,-80,1
22033,-78,1
22034,28,2
22035,29,2
22036,-38,1
22037,-27,1
22038,-29,1
22039,145,3
22040,48,2
22041,-132,0
22042,-139,0
22043,-145,0
22044,115,3
22045,-74,2
22046,112,3
22047,-34,1
22048,63,2
22049,57,2
22050,62,2
22051,158,3
22052,156,3
22053,252,4
22054,51,2
22055,57,2
22056,56,2
22057,151,3
22058,56,2
22059,-79,1
22060,-80,1
22061,-45,1
22062,-34,1
22063,-65,1
22064,35,2
22065,-69,1
22066,721,10
22067,-98,1
22068,126,3
22069,-30,1
22070,233,4
22071,63,2
22072,-29,1
22073,64,2
22074,152,3
22075,155,3
22076,61,2
22077,64,2
22078,58,2
22079,154,3
22080,56,2
22081,56,2
22082,156,3
22083,158,3
22084,-30,1
22085,57,2
22086,154,3
22087,239,4
22088,232,4
22089,140,3
22090,145,3
22091,154,3
22092,131,3
22093,147,3
22094,154,3
22095,238,4
22096,-131,0
22097,223,4
22098,233,4
22099,115,3
22100,126,3
22101,253,4
22102,-123,0
22103,153,3
22104,-125,0
22105,-128,0
22106,154,3
22107,54,3
22108,-129,0
22109,154,3
22110,154,3
22111,55,2
22112,154,3
22113,-126,0
22114,-124,0
22115,-123,0
22116,-122,0
22117,-122,0
22118,-121,0
22119,-122,0
22120,-123,0
22121,-126,0
22122,-128,0
22123,-135,0
22124,-137,0
22125,-113,2
22126,-132,1
22127,-161,0
22128,-152,0
22129,-3,2
22130,-33,1
22131,-21,2
22132,155,3
22133,150,3
22134,-36,1
22135,137,3
22136,50,2
22137,249,4
22138,252,4
22139,245,4
22140,237,4
22141,147,3
22142,153,3
22143,143,3
22144,251,4
22145,237,4
22146,234,4
22147,151,3
22148,56,2
22149,138,3
22150,149,3
22151,56,2
22152,156,3
22153,147,3
22154,245,4
22155,149,4
22156,353,5
22157,150,3
22158,233,4
22159,-54,1
22160,241,4
22161,140,3
22162,-143,1
22163,-115,2
22164,4,2
22165,183,5
22166,48,2
22167,32,2
22168,118,3
22169,-162,0
22170,-175,0
22171,34,2
22172,131,3
22173,53,2
22174,-175,0
22175,-175,0
22176,-170,0
22177,145,3
22178,46,3
22179,139,3
22180,181,4
22181,110,3
22182,144,3
22183,49,3
22184,56,2
22185,55,3
22186,146,3
22187,101,3
22188,-92,3
22189,137,3
22190,157,3
22191,156,3
22192,151,3
22193,57,3
22194,54,2
22195,61,2
22196,-30,1
22197,-27,1
22198,-31,1
22199,-30,1
22200,-31,1
22201,-31,1
22202,-30,1
22203,24,2
22204,115,3
22205,-126,2
22206,-1,3
22207,-207,0
22208,47,3
22209,103,3
22210,-196,0
22211,-175,0
22212,-175,0
22213,-88,1
22214,-207,0
22215,82,3
22216,-54,2
22217,222,5
22218,66,3
22219,-76,3
22220,127,4
22221,-128,3
22222,106,4
22223,-141,2
22224,-203,1
22225,-83,1
22226,-79,1
22227,183,4
22228,126,3
22229,80,3
22230,-175,0
22231,-188,0
22232,-165,0
22233,-214,1
22234,-165,0
22235,-49,2
22236,-196,0
22237,-197,1
22238,-205,0
22239,-212,0
22240,141,3
22241,-31,1
22242,45,2
22243,148,3
22244,-28,1
22245,-38,1
22246,-31,1
22247,-38,1
22248,62,2
22249,-31,1
22250,62,2
22251,62,2
22252,62,2
22253,-27,1
22254,-27,1
22255,-30,1
22256,-27,1
22257,-31,1
22258,-31,1
22259,146,3
22260,50,3
22261,-221,1
22262,55,2
22263,147,3
22264,-228,0
22265,75,3
22266,-174,0
22267,-172,0
22268,-175,0
22269,-175,0
22270,-175,0
22271,-138,0
22272,-30,1
22273,-30,1
22274,142,3
22275,71,3
22276,-170,0
22277,137,3
22278,-130,1
22279,-1,2
22280,61,3
22281,199,5
22282,-171,0
22283,146,3
22284,-33,1
22285,-31,1
22286,-34,1
22287,-32,1
22288,-27,1
22289,-33,1
22290,143,3
22291,-32,1
22292,325,5
22293,153,3
22294,-130,1
22295,-32,1
22296,-27,1
22297,-27,1
22298,-33,1
22299,-165,0
22300,-171,0
22301,-28,1
22302,231,4
22303,-149,0
22304,-177,0
22305,-146,0
22306,-139,0
22307,-138,0
22308,-137,0
22309,-136,0
22310,-136,0
22311,-133,0
22312,-141,0
22313,157,3
22314,-139,0
22315,57,3
22316,149,3
22317,148,3
22318,146,3
22319,158,3
22320,246,4
22321,154,3
22322,158,3
22323,156,3
22324,57,3
22325,153,3
22326,58,2
22327,56,3
22328,57,3
22329,55,3
22330,54,2
22331,142,3
22332,-136,0
22333,110,4
22334,-32,1
22335,76,3
22336,119,3
22337,57,2
22338,43,3
22339,26,3
22340,-62,1
22341,142,3
22342,26,3
22343,61,3
22344,144,3
22345,46,3
22346,235,5
22347,1,3
22348,-179,2
22349,92,3
22350,65,3
22351,68,3
22352,-117,1
22353,56,3
22354,52,3
22355,213,5
22356,153,3
22357,126,3
22358,121,4
22359,101,3
22360,98,3
22361,102,3
22362,28,2
22363,42,2
22364,13,3
22365,90,3
22366,100,3
22367,101,3
22368,30,2
22369,27,3
22370,147,3
22371,117,3
22372,157,3
22373,150,3
22374,151,3
22375,-100,1
22376,1104,13
22377,-76,1
22378,58,2
22379,344,5
22380,123,3
22381,156,3
22382,156,3
22383,158,3
22384,154,3
22385,139,3
22386,145,3
22387,131,3
22388,116,3
22389,87,3
22390,17,3
22391,130,3
22392,196,4
22393,133,3
22394,18,3
22395,-138,1
22396,-37,1
22397,47,2
22398,148,3
22399,141,3
22400,151,3
22401,156,3
22402,154,3
22403,-34,1
22404,-34,1
22405,-34,1
22406,144,3
22407,47,3
22408,43,2
22409,-35,1
22410,-34,1
22411,57,2
22412,56,2
22413,58,2
22414,246,4
22415,340,5
22416,332,5
22417,154,3
22418,315,5
22419,-186,0
22420,-187,0
22421,319,5
22422,84,3
22423,24,2
22424,104,3
22425,104,3
22426,95,3
22427,201,5
22428,90,3
22429,14,3
22430,114,3
22431,20,2
22432,31,3
22433,157,3
22434,158,3
22435,105,3
22436,135,3
22437,97,3
22438,109,3
22439,125,3
22440,95,4
22441,114,3
22442,127,3
22443,136,3
22444,52,3
22445,57,3
22446,57,2
22447,116,3
22448,66,2
22449,-86,2
22450,6,5
22451,-54,1
22452,137,3
22453,21,3
22454,-173,0
22455,146,3
22456,145,3
22457,-173,0
22458,-175,0
22459,-173,0
22460,103,3
22461,151,3
22462,156,3
22463,154,3
22464,250,4
22465,153,3
22466,158,3
22467,156,3
22468,337,5
22469,155,3
22470,52,2
22471,109,3
22472,156,3
22473,158,3
22474,158,3
22475,158,3
22476,158,3
22477,156,3
22478,57,3
22479,-30,1
22480,-28,1
22481,-28,1
22482,-27,1
22483,-27,1
22484,-27,1
22485,-28,1
22486,-28,1
22487,-32,1
22488,-35,1
22489,-28,1
22490,-27,1
22491,-31,1
22492,51,3
22493,57,3
22494,150,4
22495,249,4
22496,252,4
22497,141,3
22498,158,3
22499,156,3
22500,156,3
22501,155,3
22502,153,3
22503,154,3
22504,157,3
22505,-30,1
22506,-28,1
22507,154,3
22508,155,3
22509,-126,0
22510,155,3
22511,56,3
22512,131,5
22513,31,4
22514,112,3
22515,212,4
22516,-56,1
22517,65,2
22518,348,6
22519,153,3
22520,152,3
22521,147,3
22522,129,3
22523,216,4
22524,-49,1
22525,88,4
22526,54,3
22527,280,5
22528,-70,1
22529,-44,1
22530,-37,1
22531,-32,1
22532,64,2
22533,62,2
22534,-29,1
22535,62,2
22536,926,11
22537,138,3
22538,237,4
22539,114,3
22540,47,2
22541,147,3
22542,239,4
22543,123,3
22544,110,3
22545,144,3
22546,101,3
22547,110,3
22548,106,3
22549,122,3
22550,46,2
22551,-206,1
22552,-172,0
22553,-175,1
22554,135,3
22555,131,3
22556,114,3
22557,11,3
22558,94,3
22559,30,3
22560,-38,3
22561,88,3
22562,47,3
22563,23,3
22564,74,3
22565,44,3
22566,27,3
22567,105,3
22568,181,5
22569,149,3
22570,-138,0
22571,56,3
22572,-138,0
22573,158,3
22574,155,3
22575,154,3
22576,153,3
22577,83,3
22578,152,3
22579,-134,2
22580,-175,1
22581,54,3
22582,126,3
22583,6,3
22584,108,3
22585,153,3
22586,-164,0
22587,-166,0
22588,151,3
22589,148,3
22590,95,3
22591,95,3
22592,24,3
22593,90,3
22594,51,3
22595,85,3
22596,66,3
22597,20,3
22598,28,3
22599,26,2
22600,94,3
22601,106,3
22602,-16,3
22603,-60,2
22604,94,3
22605,10,3
22606,83,3
22607,-231,1
22608,-223,0
22609,-222,0
22610,-144,1
22611,-140,0
22612,-153,0
22613,91,3
22614,49,2
22615,150,3
22616,154,3
22617,154,3
22618,-143,0
22619,149,3
22620,156,3
22621,158,3
22622,157,3
22623,53,3
22624,-141,0
22625,-153,0
22626,-140,0
22627,-148,0
22628,-126,0
22629,-126,0
22630,-128,0
22631,-36,1
22632,-126,0
22633,154,3
22634,156,5
22635,197,5
22636,155,3
22637,56,3
22638,-42,1
22639,158,3
22640,158,3
22641,155,3
22642,-121,1
22643,236,5
22644,-52,1
22645,47,3
22646,-28,1
22647,-35,1
22648,52,3
22649,150,3
22650,88,3
22651,146,3
22652,63,2
22653,55,3
22654,-40,1
22655,148,3
22656,-45,3
22657,89,3
22658,96,4
22659,-8,3
22660,89,3
22661,55,2
22662,47,3
22663,51,3
22664,139,3
22665,155,3
22666,155,3
22667,13,2
22668,155,3
22669,156,3
22670,158,3
22671,158,3
22672,155,3
22673,158,3
22674,158,3
22675,157,3
22676,-33,1
22677,-134,0
22678,-124,0
22679,-134,0
22680,-138,0
22681,162,5
22682,-122,1
22683,54,3
22684,152,3
22685,150,3
22686,44,3
22687,-50,3
22688,21,2
22689,-40,1
22690,136,3
22691,146,3
22692,150,3
22693,108,3
22694,-40,2
22695,-35,1
22696,52,2
22697,149,3
22698,53,3
22699,36,3
22700,155,3
22701,153,3
22702,150,3
22703,153,3
22704,340,5
22705,241,4
22706,112,3
22707,111,3
22708,126,3
22709,-175,0
22710,-151,0
22711,-141,0
22712,49,2
22713,-81,1
22714,-81,1
22715,-75,1
22716,-27,1
22717,-127,0
22718,-127,1
22719,-27,1
22720,-130,1
22721,-35,1
22722,-134,0
22723,-131,0
22724,-39,1
22725,-131,0
22726,-138,0
22727,-132,0
22728,-138,0
22729,-123,0
22730,-123,0
22731,-124,0
22732,-128,0
22733,-138,0
22734,-126,0
22735,-131,0
22736,-132,0
22737,-132,0
22738,-133,0
22739,-133,0
22740,-144,1
22741,-50,1
22742,48,3
22743,143,3
22744,-41,2
22745,-129,0
22746,-35,1
22747,54,2
22748,-33,1
22749,-129,0
22750,-146,0
22751,-150,0
22752,53,2
22753,155,3
22754,148,3
22755,133,3
22756,147,3
22757,147,3
22758,192,4
22759,148,3
22760,151,3
22761,145,3
22762,-194,0
22763,98,3
22764,-88,1
22765,-210,0
22766,-120,2
22767,-186,0
22768,-52,1
22769,-30,1
22770,51,3
22771,48,2
22772,-36,1
22773,-130,1
22774,-38,1
22775,145,3
22776,46,3
22777,146,3
22778,-45,1
22779,-171,1
22780,154,3
22781,-32,1
22782,45,2
22783,40,3
22784,88,3
22785,-107,1
22786,-169,0
22787,-198,0
22788,-74,1
22789,221,4
22790,-189,0
22791,224,4
22792,-193,0
22793,97,3
22794,-199,0
22795,-197,0
22796,-191,0
22797,-185,0
22798,-78,1
22799,137,3
22800,-29,1
22801,-127,1
22802,-27,1
22803,-30,1
22804,-29,1
22805,-34,1
22806,-133,1
22807,-136,1
22808,-38,1
22809,-32,1
22810,-29,1
22811,-30,1
22812,52,2
22813,152,3
22814,142,3
22815,142,3
22816,45,2
22817,153,3
22818,-35,1
22819,-167,0
22820,-170,0
22821,142,3
22822,150,3
22823,149,3
22824,157,3
22825,156,3
22826,157,3
22827,156,3
22828,153,3
22829,51,2
22830,59,2
22831,-43,1
22832,-130,1
22833,-127,0
22834,-126,0
22835,-126,0
22836,-127,1
22837,-27,1
22838,55,3
22839,-126,0
22840,-126,0
22841,-27,1
22842,-27,1
22843,-27,1
22844,51,2
22845,-159,0
22846,-175,0
22847,55,2
22848,149,3
22849,151,3
22850,-175,0
22851,-155,0
22852,-152,0
22853,-120,1
22854,-118,1
22855,146,3
22856,147,3
22857,139,3
22858,154,3
22859,-132,1
22860,-32,2
22861,-135,0
22862,-130,0
22863,-135,0
22864,63,2
22865,-135,1
22866,-177,0
22867,255,4
22868,146,3
22869,254,4
22870,158,3
22871,158,3
22872,158,3
22873,47,3
22874,128,3
22875,57,3
22876,155,3
22877,158,3
22878,155,3
22879,-39,2
22880,-34,1
22881,-30,1
22882,-29,1
22883,-178,0
22884,129,3
22885,202,5
22886,125,3
22887,-208,0
22888,65,3
22889,-188,1
22890,49,3
22891,52,3
22892,140,3
22893,78,4
22894,-32,1
22895,-100,1
22896,-136,0
22897,156,3
22898,158,3
22899,153,3
22900,-209,0
22901,113,3
22902,-140,1
22903,-27,1
22904,-27,1
22905,14,2
22906,146,3
22907,197,4
22908,222,4
