Epoch,Reward,Gates passed
1871,-144,1
1872,-292,3
1873,-166,0
1874,-191,2
1875,-218,3
1876,-169,3
1877,-166,0
1878,-149,0
1879,-153,0
1880,-138,0
1881,-294,2
1882,-170,0
1883,-400,3
1884,-186,0
1885,-150,0
1886,-220,3
1887,-321,2
1888,-290,4
1889,-205,1
1890,-139,0
1891,-139,0
1892,-160,1
1893,-194,0
1894,-165,0
1895,-154,0
1896,-140,0
1897,-133,0
1898,-137,0
1899,-158,0
1900,-185,0
1901,-148,0
1902,-149,0
1903,-160,0
1904,-175,0
1905,-173,0
1906,-175,0
1907,-184,0
1908,-200,1
1909,-178,2
1910,-231,1
1911,-197,2
1912,-169,2
1913,-209,4
1914,-141,0
1915,-147,0
1916,-153,0
1917,-171,3
1918,-139,1
1919,-170,4
1920,-133,0
1921,-165,4
1922,-145,3
1923,-143,0
1924,-152,0
1925,-377,3
1926,-134,0
1927,-138,0
1928,-140,0
1929,-183,0
1930,-184,0
1931,-254,3
1932,-134,1
1933,-136,0
1934,-126,1
1935,-166,1
1936,-150,3
1937,-165,2
1938,-262,5
1939,-210,2
1940,-217,1
1941,-328,3
1942,-202,3
1943,-333,12
1944,-133,0
1945,-123,0
1946,-132,0
1947,-136,0
1948,-224,3
1949,-205,2
1950,-216,2
1951,-197,1
1952,-251,2
1953,-167,0
1954,-318,3
1955,-183,1
1956,-194,1
1957,-195,1
1958,-211,1
1959,-235,1
1960,-217,2
1961,-133,1
1962,-121,1
1963,-127,2
1964,-121,1
1965,-118,0
1966,-119,0
1967,-173,2
1968,-259,2
1969,-329,3
1970,-146,0
1971,-126,0
1972,-131,0
1973,-197,1
1974,-189,1
1975,-165,0
1976,-137,0
1977,-123,0
1978,-141,0
1979,-131,0
1980,-131,0
1981,-118,0
1982,-297,2
1983,-161,6
1984,-128,0
1985,-296,2
1986,-128,0
1987,-129,0
1988,-161,2
1989,-151,4
1990,-125,0
1991,-132,0
1992,-146,2
1993,-143,1
1994,-128,1
1995,-184,1
1996,-134,0
1997,-140,0
1998,-136,0
1999,-145,0
2000,-160,0
2001,-127,2
2002,-122,1
2003,-120,1
2004,-133,1
2005,-119,1
2006,-123,1
2007,-131,1
2008,-131,1
2009,-128,1
2010,-123,1
2011,-187,2
2012,-150,1
2013,-285,2
2014,-227,1
2015,-258,1
2016,-334,2
2017,-225,2
2018,-263,2
2019,-128,0
2020,-138,0
2021,-139,0
2022,-126,0
2023,-168,0
2024,-205,0
2025,-185,0
2026,-153,0
2027,-177,0
2028,-149,0
2029,-201,1
2030,-141,0
2031,-140,0
2032,-142,0
2033,-161,0
2034,-214,0
2035,-145,0
2036,-133,0
2037,-142,0
2038,-131,0
2039,-134,0
2040,-134,0
2041,-136,0
2042,-139,0
2043,-127,0
2044,-145,0
2045,-143,0
2046,-137,0
2047,-120,0
2048,-125,0
2049,-143,0
2050,-143,0
2051,-144,5
2052,-135,0
2053,-142,0
2054,-133,0
2055,-179,2
2056,-148,2
2057,-119,1
2058,-128,1
2059,-148,1
2060,-145,0
2061,-165,1
2062,-174,1
2063,-177,0
2064,-155,0
2065,-169,0
2066,-139,1
2067,-163,0
2068,-158,0
2069,-170,0
2070,-135,1
2071,-167,0
2072,-123,1
2073,-131,1
2074,-144,1
2075,-189,0
2076,-283,4
2077,-140,0
2078,-124,1
2079,-122,1
2080,-162,0
2081,-183,1
2082,-183,1
2083,-194,1
2084,-132,0
2085,-130,0
2086,-139,0
2087,-134,0
2088,-128,0
2089,-134,1
2090,-135,0
2091,-129,1
2092,-137,1
2093,-128,1
2094,-135,1
2095,-129,2
2096,-124,0
2097,-132,0
2098,-143,1
2099,-127,2
2100,-168,2
2101,-147,1
2102,-168,0
2103,-156,0
2104,-138,0
2105,-190,0
2106,-272,1
2107,-211,1
2108,-229,0
2109,-207,1
2110,-236,1
2111,-191,0
2112,-144,1
2113,-323,4
2114,-179,2
2115,-299,2
2116,-145,0
2117,-154,0
2118,-145,0
2119,-131,0
2120,-296,2
2121,-191,1
2122,-227,3
2123,-195,3
2124,-217,2
2125,-263,3
2126,-124,0
2127,-121,0
2128,-119,0
2129,-125,0
2130,-130,0
2131,-123,0
2132,-139,0
2133,-128,0
2134,-130,0
2135,-124,0
2136,-270,1
2137,-203,1
2138,-186,3
2139,-120,0
2140,-137,0
2141,-182,0
2142,-207,1
2143,-171,1
2144,-134,1
2145,-129,0
2146,-129,0
2147,-129,0
2148,-120,1
2149,-132,0
2150,-132,1
2151,-241,2
2152,-212,1
2153,-184,1
2154,-182,3
2155,-120,0
2156,-119,0
2157,-125,0
2158,-129,0
2159,-120,0
2160,-120,0
2161,-159,1
2162,-125,0
2163,-137,2
2164,-126,0
2165,-125,0
2166,-121,0
2167,-126,0
2168,-119,0
2169,-122,0
2170,-128,0
2171,-129,0
2172,-122,0
2173,-123,0
2174,-123,0
2175,-121,0
2176,-122,0
2177,-120,0
2178,-120,0
2179,-126,0
2180,-127,0
2181,-120,0
2182,-118,0
2183,-124,0
2184,-121,0
2185,-124,0
2186,-122,0
2187,-264,1
2188,-271,3
2189,-119,0
2190,-129,0
2191,-127,0
2192,-122,0
2193,-121,0
2194,-120,0
2195,-130,0
2196,-122,0
2197,-143,0
2198,-322,2
2199,-131,0
2200,-123,0
2201,-119,0
2202,-119,0
2203,-127,0
2204,-125,0
2205,-121,0
2206,-128,0
2207,-121,0
2208,-120,0
2209,-121,0
2210,-120,0
2211,-122,0
2212,-124,0
2213,-135,0
2214,-126,0
2215,-119,0
2216,-122,0
2217,-125,0
2218,-130,0
2219,-126,0
2220,-120,0
2221,-120,0
2222,-129,0
2223,-124,0
2224,-120,0
2225,-122,0
2226,-126,0
2227,-123,0
2228,-129,2
2229,-123,2
2230,-135,2
2231,-127,2
2232,-144,3
2233,-123,0
2234,-122,0
2235,-122,0
2236,-123,0
2237,-120,0
2238,-120,0
2239,-120,0
2240,-123,0
2241,-126,0
2242,-219,1
2243,-226,1
2244,-229,2
2245,-201,3
2246,-134,0
2247,-127,0
2248,-128,0
2249,-170,4
2250,-200,3
2251,-197,3
2252,-172,4
2253,-133,0
2254,-118,0
2255,-125,0
2256,-118,0
2257,-117,0
2258,-119,0
2259,-123,0
2260,-119,0
2261,-124,0
2262,-118,0
2263,-124,0
2264,-125,0
2265,-144,1
2266,-144,1
2267,-160,1
2268,-132,0
2269,-134,3
2270,-173,4
2271,-119,0
2272,-191,1
2273,-187,1
2274,-133,1
2275,-122,1
2276,-148,1
2277,-153,1
2278,-125,1
2279,-123,1
2280,-119,1
2281,-128,1
2282,-147,1
2283,-129,1
2284,-147,1
2285,-158,3
2286,-136,0
2287,-155,0
2288,-176,1
2289,-170,1
2290,-184,0
2291,-156,1
2292,-136,1
2293,-148,1
2294,-151,1
2295,-162,1
2296,-127,0
2297,-127,1
2298,-124,1
2299,-124,1
2300,-226,2
2301,-133,1
2302,-129,0
2303,-159,1
2304,-170,1
2305,-176,1
2306,-145,1
2307,-130,2
2308,-252,5
2309,-144,0
2310,-288,3
2311,-352,2
2312,-293,2
2313,-387,3
2314,-274,2
2315,-146,1
2316,-249,1
2317,-245,2
2318,-199,2
2319,-157,2
2320,-196,3
2321,-130,1
2322,-138,3
2323,-148,0
2324,-160,0
2325,-136,2
2326,-151,5
2327,-193,1
2328,-201,2
2329,-133,0
2330,-190,3
2331,-269,10
2332,-165,0
2333,-170,0
2334,-162,0
2335,-175,0
2336,-140,0
2337,-126,0
2338,-137,0
2339,-157,0
2340,-128,0
2341,-245,5
2342,-200,2
2343,-184,0
2344,-205,1
2345,-145,0
2346,-146,0
2347,-176,3
2348,-159,1
2349,-144,0
2350,-141,0
2351,-132,0
2352,-149,0
2353,-124,0
2354,-124,0
2355,-158,0
2356,-157,0
2357,-155,0
2358,-166,0
2359,-325,2
2360,-126,0
2361,-131,0
2362,-128,0
2363,-131,0
2364,-142,0
2365,-130,0
2366,-135,0
2367,-165,0
2368,-153,0
2369,-253,1
2370,-200,1
2371,-154,1
2372,-123,2
2373,-147,0
2374,-142,0
2375,-165,0
2376,-146,0
2377,-121,3
2378,-143,0
2379,-139,2
2380,-133,1
2381,-163,1
2382,-175,0
2383,-166,0
2384,-169,0
2385,-130,0
2386,-124,0
2387,-159,0
2388,-159,0
2389,-153,0
2390,-220,1
2391,-168,1
2392,-180,0
2393,-176,1
2394,-156,0
2395,-153,0
2396,-168,0
2397,-157,0
2398,-158,0
2399,-154,0
2400,-160,0
2401,-153,0
2402,-152,0
2403,-148,0
2404,-136,0
2405,-126,0
2406,-144,0
2407,-148,0
2408,-133,0
2409,-129,0
2410,-121,0
2411,-122,0
2412,-130,0
2413,-125,0
2414,-130,0
2415,-139,0
2416,-119,0
2417,-138,0
2418,-135,0
2419,-138,0
2420,-140,0
2421,-274,2
2422,-148,0
2423,-140,0
2424,-136,0
2425,-144,0
2426,-147,0
2427,-160,0
2428,-146,0
2429,-122,0
2430,-121,0
2431,-126,0
2432,-200,3
2433,-201,0
2434,-236,0
2435,-202,1
2436,-197,0
2437,-155,0
2438,-131,0
2439,-131,1
2440,-141,1
2441,-178,1
2442,-138,1
2443,-125,1
2444,-132,2
2445,-152,3
2446,-152,1
2447,-171,5
2448,-243,3
2449,-156,0
2450,-158,0
2451,-173,1
2452,-235,2
2453,-167,3
2454,-157,0
2455,-159,0
2456,-158,0
2457,-159,0
2458,-157,0
2459,-149,0
2460,-144,0
2461,-179,0
2462,-147,0
2463,-141,0
2464,-188,1
2465,-208,1
2466,-327,18
2467,-281,2
2468,-235,0
2469,-221,0
2470,-225,0
2471,-164,1
2472,-189,1
2473,-122,0
2474,-124,0
2475,-130,0
2476,-132,0
2477,-129,0
2478,-206,2
2479,-132,1
2480,-261,3
2481,-253,1
2482,-214,1
2483,-213,1
2484,-215,0
2485,-223,1
2486,-229,1
2487,-299,2
2488,-252,2
2489,-163,0
2490,-167,0
2491,-154,0
2492,-180,1
2493,-154,0
2494,-134,1
2495,-147,0
2496,-128,0
2497,-142,3
2498,-130,2
2499,-125,0
2500,-11,0
2501,-291,2
2502,-151,0
2503,-192,1
2504,-183,1
2505,-126,0
2506,-161,2
2507,-191,2
2508,-236,3
2509,-281,2
2510,-238,2
2511,-246,2
2512,-255,2
2513,-210,4
2514,-212,2
2515,-280,2
2516,-216,3
2517,-223,3
2518,-130,0
2519,-253,3
2520,-219,2
2521,-137,0
2522,-169,0
2523,-219,2
2524,-246,3
2525,-201,2
2526,-227,3
2527,-218,2
2528,-229,2
2529,-241,3
2530,-240,2
2531,-221,3
2532,-238,3
2533,-234,2
2534,-162,2
2535,-218,3
2536,-250,2
2537,-238,2
2538,-246,2
2539,-211,3
2540,-241,2
2541,-134,0
2542,-231,4
2543,-180,2
2544,-277,2
2545,-274,2
2546,-251,2
2547,-236,2
2548,-193,1
2549,-183,0
2550,-161,0
2551,-245,2
2552,-214,2
2553,-161,1
2554,-143,0
2555,-173,2
2556,-306,3
2557,-263,2
2558,-301,3
2559,-222,2
2560,-157,1
2561,-178,0
2562,-152,2
2563,-142,0
2564,-215,3
2565,-169,0
2566,-165,1
2567,-210,1
2568,-262,2
2569,-225,1
2570,-289,2
2571,-647,14
2572,-336,3
2573,-227,2
2574,-159,0
2575,-142,0
2576,-210,1
2577,-169,0
2578,-202,0
2579,-171,0
2580,-169,0
2581,-179,2
2582,-161,0
2583,-170,1
2584,-159,1
2585,-166,0
2586,-176,2
2587,-151,1
2588,-146,0
2589,-158,0
2590,-170,0
2591,-343,4
2592,-141,0
2593,-162,0
2594,-267,2
2595,-197,1
2596,-156,0
2597,-199,2
2598,-281,2
2599,-300,3
2600,-23,0
2601,-156,1
2602,-165,1
2603,-186,0
2604,-298,1
2605,-202,1
2606,-205,0
